"시도별","품목별","항목","단위","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"전국","축산물","소비자물가지수[2020=100]","2020=100","117.94","119.76","117.99","120.57","121.35","119.17","","","","","","","","","","","22.573","21.743","20.455","22.919","26.691","30.598","33.8","34.217","34.058","35.103","35.2","34.657","34.546","35.161","36.839","39.659","43.812","49.144","52.422","60.28","63.566","64.35","62.506","68.719","74.827","75.624","83.428","77.219","76.532","83.792","86.86","90.68","96.57","93.22","93.184","100","112.65","119.45","116.87",
"전국","국산쇠고기","소비자물가지수[2020=100]","2020=100","100.2","99.52","99.33","102.74","105.02","104.45","2.709","3.822","4.913","5.648","6.385","8.276","11.398","13.139","14.487","15.32","13.572","11.933","12.174","15.629","19.37","20.875","23.993","27.242","27.018","27.603","28.562","28.082","25.764","24.518","28.308","33.935","39.553","49.384","54.798","57.891","58.75","63.68","62.466","62.378","68.908","76.147","68.773","67.256","67.928","72.11","77.402","88.699","88.026","90.2","92.363","100","108.9","110.43","104.37",
"전국","수입쇠고기","소비자물가지수[2020=100]","2020=100","129.81","132.33","130.62","132.42","131.46","131.87","","","","","","","","","","","","","","","","","","","","","50.459","51.927","49.913","49.488","48.9","48.912","48.138","51.78","57.893","64.874","69.912","69.306","65.665","67.535","67.692","69.23","77.297","76.783","77.755","86.064","89.144","91.109","93.443","94.943","98.312","100","108.13","127.94","123.95",
"전국","돼지고기","소비자물가지수[2020=100]","2020=100","124.49","128.92","124.9","128.26","128.19","123.59","8.361","10.893","11.235","15.103","14.592","17.116","28.714","28.845","26.567","22.681","28.103","30.76","25.575","25.05","23.824","33.699","40.306","33.981","33.041","34.239","33.453","31.61","35.015","36.607","37.931","39.348","42.695","46.325","47.554","59.863","63.445","64.296","61.388","71.93","78.121","73.382","93.981","81.23","75.94","88.027","91.251","91.841","97.522","93.981","90.311","100","111.11","120.09","118.33",
"전국","닭고기","소비자물가지수[2020=100]","2020=100","127.79","129.78","129.73","130.02","129.26","124.72","13.484","17.234","19.438","20.894","19.593","27.021","32.819","33.384","31.448","35.079","35.452","33.62","32.701","35.97","41.546","44.16","43.167","42.865","46.157","56.425","56.519","53.717","53.354","62.119","59.374","57.155","63.994","59.951","55.436","72.109","76.366","71.452","68.811","83.818","100.372","102.485","107.404","104.149","109.5","105.992","103.743","100.29","105.26","102.857","104.25","100","107.67","122.54","137.06",
"전국","달걀","소비자물가지수[2020=100]","2020=100","134.38","134.75","134.49","133.65","135.23","134.38","13.063","13.458","14.464","16.614","16.665","19.371","23.304","26.044","27.717","27.809","27.076","25.553","24.687","23.852","32.212","34.114","31.599","36.292","33.402","37.453","40.896","40.033","42.048","50.002","46.318","40.937","50.055","48.5","48.493","61.555","68.949","60.18","61.921","75.471","80.774","77.218","91.348","86.193","92.254","99.785","97.172","88.886","127.685","91.82","92.068","100","141.29","135.59","133.06",
"전국","꿀","소비자물가지수[2020=100]","2020=100","110.91","110.9","111.18","111.01","111.08","111.52","","","","","","","","","","","53.329","53.365","52.055","50.164","46.971","46.274","48.669","51.406","53.549","53.982","54.022","54.018","53.707","54.342","53.748","53.153","53.609","54.663","56.108","59.935","78.268","73.631","72.183","75.144","76.761","77.192","83.348","84.217","85.512","84.704","84.89","86.797","95.549","97.644","100.178","100","102.01","105.23","110.75",
"전국","수산물","소비자물가지수[2020=100]","2020=100","111.62","111.07","111.31","111.56","112.45","113.36","","","","","","","","","","","15.321","17.125","19.201","21.415","23.669","25.869","29.369","31.253","32.189","36.028","37.069","38.407","39.441","42.468","45.048","45.688","48.558","50.488","51.668","53.184","53.919","54.319","54.404","57.338","64.068","71.282","77.358","79.304","80.373","81.974","82.8","85.167","90.931","93.811","93.942","100","101.44","104.93","110.56",
"전국","갈치","소비자물가지수[2020=100]","2020=100","107.29","105.63","105.79","104.38","103.12","101.12","1.455","2.277","2.859","3.61","4.422","4.683","6.423","7.011","7.063","6.756","7.662","9.114","11.353","13.818","16.225","17.299","22.354","27.916","34.525","40.849","35.999","41.573","51.518","54.344","53","50.525","50.849","54.744","53.931","52.124","51.914","50.95","53.368","55.336","65.083","75.6","83.639","95.798","95.775","94.751","100.292","109.479","106.975","95.558","93.438","100","101.29","100.28","102.24",
"전국","명태","소비자물가지수[2020=100]","2020=100","107.61","107.19","108.22","108.6","108.22","108.52","1.866","3.204","3.849","4.366","5.505","7.108","8.877","8.449","8.74","8.329","8.569","10.983","12.547","14.005","14.958","15.146","24.917","34.665","27.542","29.477","34.237","32.296","35.435","36.633","46.355","46.888","55.026","64.066","78.235","70.457","66.194","63.282","62.703","61.402","84.18","94.604","88.107","75.58","74.912","78.66","83.015","85.523","87.992","88.276","90.259","100","96.56","103.05","108.08",
"전국","조기","소비자물가지수[2020=100]","2020=100","107.53","107.05","108.23","106.33","108.56","108.11","3.669","3.885","5.494","7.191","10.072","13.449","15.974","16.643","18.261","16.455","18.374","23.025","27.622","32.465","36.359","35.702","31.297","31.55","33.864","37.205","36.502","37.601","42.072","51.542","56.96","59.826","59.727","60.599","61.257","62.414","62.001","61.247","64.212","78.235","85.494","88.018","96.27","100.789","104.957","105.781","105.029","105.056","102.88","102.259","100.142","100","99.16","100.68","104.26",
"전국","고등어","소비자물가지수[2020=100]","2020=100","113.46","112.95","114.12","114.89","115.84","117.75","2.666","3.18","4.163","3.897","4.347","5.988","8.585","9.02","8.86","8.472","11.936","15.028","13.231","15.831","11.845","21.069","31.979","40.217","33.736","24.239","29.485","29.038","29.328","33.923","41.689","47.565","61.852","56.655","54.728","68.055","56.727","62.782","61.53","66.913","75.412","81.216","102.258","91.538","89.607","93.913","94.027","90.773","90.629","91.643","88.669","100","104.97","109.22","119.79",
"전국","오징어","소비자물가지수[2020=100]","2020=100","123.89","122.94","120.48","121.7","122.29","122.32","3.861","5.08","7.065","10.223","13.516","15.584","16.028","19.429","22.888","22.518","21.317","23.332","25.48","23.371","29.934","30.11","30.129","21.188","20.646","25.001","23.479","23.04","20.325","21.569","24.08","21.223","22.189","24.354","25.298","29.867","32.807","31.296","26.572","25.721","29.77","39.886","51.478","49.205","46.25","46.489","46.976","48.693","72.975","88.207","89.561","100","100.12","102.94","115.78",
"전국","게","소비자물가지수[2020=100]","2020=100","92.73","91.34","90.51","90.4","91.41","93.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.202","66.997","67.125","67.451","67.021","69.014","87.709","87.483","92.857","95.664","100","99.4","95.5","98.18",
"전국","굴","소비자물가지수[2020=100]","2020=100","104.41","103.9","104.14","104.4","113.85","129.88","2.433","3.452","4.799","7.283","9.201","10.625","12.625","13.335","14.361","13.769","12.819","13.059","14.149","17.017","20.287","25.439","29.889","35.548","38.009","52.601","54.293","56.157","53.266","53.714","53.311","52.493","49.824","49.347","47.059","53.355","55.634","58.671","57.572","58.43","73.087","74.338","79.181","81.515","78.392","83.649","87.93","94.054","94.199","91.657","93.348","100","108.8","120.25","123.89",
"전국","조개","소비자물가지수[2020=100]","2020=100","116.22","113.73","113.73","116.65","118.92","118.57","1.461","1.454","1.881","3.239","2.742","3.59","4.153","4.652","5.083","5.437","5.82","5.997","7.281","11.157","13.352","15.422","18.078","19.262","20.293","25.001","29.247","29.927","30.953","35.081","36.877","36.49","37.579","46.275","50.51","50.261","50.631","50.863","51.129","51.618","54.513","62.623","63.181","73.243","80.265","81.146","81.589","87.007","91.469","93.267","93.937","100","110.23","116.27","117.72",
"전국","전복","소비자물가지수[2020=100]","2020=100","95.13","93.2","92.88","94.73","94.21","92.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.353","131.509","146.58","136.586","133.661","126.736","117.505","114.353","106.524","100.723","100","94.37","100.83","98.2",
"전국","새우","소비자물가지수[2020=100]","2020=100","111.69","111.87","112.27","112.49","112.82","113.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.56","104.59","110.2",
"전국","마른멸치","소비자물가지수[2020=100]","2020=100","110.62","111.32","111.82","111.27","111.75","111.87","2.437","3.588","4.132","7.37","8.175","11.763","13.99","12.451","18.32","17.143","14.896","20.381","17.148","18.927","26.828","25.386","24.311","23.522","26.697","36.323","50.591","57.746","48.959","41.897","37.752","49.642","63.902","61.618","55.248","54.296","68.131","69.301","68.988","68.943","72.31","83.465","84.919","83.987","91.042","94.311","91.373","89.498","93.516","94.385","97.564","100","98.67","101.61","106.87",
"전국","마른오징어","소비자물가지수[2020=100]","2020=100","116","118.82","119.55","120.21","122.12","121.14","3.597","4.35","5.515","8.26","10.198","12.376","14.119","15.962","18.646","16.748","19.163","20.284","20.527","20.56","23.076","22.612","24.561","20.374","17.153","19.666","19.638","19.333","17.023","17.445","20.944","19.78","20.248","23.147","23.857","24.765","28.153","30.495","28.263","26.503","27.841","33.982","46.739","49.588","49.132","47.564","47.11","47.494","64.617","84.163","96.548","100","99.49","102.77","108.21",
"전국","낙지","소비자물가지수[2020=100]","2020=100","112.05","112.32","113.11","112.76","112.7","113.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.359","76.166","78.697","102.499","101.264","100","99.07","104.38","108.92",
"전국","김","소비자물가지수[2020=100]","2020=100","137.59","140.26","141.54","142.87","143.94","147.24","11.863","15.706","17.939","33.19","35.337","39.137","42.641","39.502","53.9","36.502","47.785","39.903","55.699","54.65","42.502","49.4","52.002","39.366","40.517","41.34","39.82","39.399","39.821","46.739","47.34","45.379","44.721","44.664","45.095","45.345","46.456","47.149","47.873","50.68","52.147","53.986","56.757","59.893","64.087","68.009","68.728","73.957","88.658","95.721","97.472","100","98.93","102.6","108.63",
"전국","미역","소비자물가지수[2020=100]","2020=100","121.07","121.08","121.12","121.35","121.66","121.57","4.795","7.171","7.567","8.464","10.057","15.373","16.927","17.352","17.764","15.963","14.836","13.761","15.277","17.212","18.738","22.307","25.404","31.933","36.942","38.105","38.312","38.468","38.516","40.183","40.109","39.547","39.643","40.154","40.444","40.704","41.537","43.701","45.778","52.477","58.106","58.504","63.756","81.043","89.631","91.908","93.724","94.066","94.833","97.913","98.442","100","104.88","113.31","119.44",
"전국","공업제품","소비자물가지수[2020=100]","2020=100","113.82","114.37","114.29","113.66","113.73","114.35","","","","","","","","","","","37.585","38.336","39.356","40.537","42.496","44.692","46.853","48.843","50.73","52.3","53.678","56.004","58.401","64.918","65.249","66.287","68.016","69.126","70.756","72.606","75.297","76.815","78.265","84.394","86.515","89.243","93.639","96.279","97.143","98.418","98.202","97.723","99.128","100.385","100.224","100","102.29","109.33","112.18",
"전국","가공식품","소비자물가지수[2020=100]","2020=100","119.03","119.65","119.78","119.59","120.56","120.85","","","","","","","","","","","26.722","27.526","28.005","28.2","29.391","30.996","32.765","35.116","37.679","39.63","41.06","43.596","45.793","53.889","53.478","53.042","53.899","54.854","56.409","59.291","62.324","63.196","65.014","71.89","77.83","78.806","83.291","87.159","89.751","93.042","94.264","94.719","95.422","96.683","98.64","100","102.08","110.02","117.55",
"전국","밀가루","소비자물가지수[2020=100]","2020=100","136.61","135.55","136","132.49","135.41","137.87","9.754","10.368","10.145","9.961","10.503","15.644","20.18","19.69","18.396","18.197","19.091","20.347","19.548","19.147","20.808","22.869","23.353","25.213","26.205","26.259","27.002","32.72","35.23","52.874","43.771","41.324","43.975","46.08","52.109","57.473","60.638","62.316","67.962","108.732","99.357","84.945","89.419","90.112","98.983","101.473","100.573","99.484","98.352","99.398","101.074","100","100.67","128.83","138.05",
"전국","국수","소비자물가지수[2020=100]","2020=100","147.31","150.93","150.8","150.4","153.69","157.47","7.286","7.477","7.201","6.922","8.723","14.458","19.969","20.067","19.15","19.025","19.129","20.122","20.881","21.085","23.775","26.385","29.914","33.595","36.468","36.562","36.444","39.031","41.634","54.424","53.983","51.544","50.47","50.049","54.821","59.173","61.702","62.005","68.737","98.058","99.621","97.869","104.737","107.413","108.723","107.904","104.391","103.271","99.878","99.155","97.409","100","111.11","144.99","154.15",
